From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
12/12/2023 16:00:00,1.1,0.0,127
12/12/2023 16:30:00,1.1,0.0,125
12/12/2023 17:00:00,1.101,0.0,125
12/12/2023 17:30:00,1.099,0.0,127
12/12/2023 18:00:00,1.1,0.0,125
12/12/2023 18:30:00,1.1,0.0,126
12/12/2023 19:00:00,1.1,0.0,125
12/12/2023 19:30:00,1.101,0.0,126
12/12/2023 20:00:00,1.099,0.0,125
12/12/2023 20:30:00,1.1,0.0,126
12/12/2023 21:00:00,1.1,0.0,125
12/12/2023 21:30:00,1.1,0.0,126
12/12/2023 22:00:00,1.101,0.0,126
12/12/2023 22:30:00,1.099,0.0,125
12/12/2023 23:00:00,1.1,0.0,127
12/12/2023 23:30:00,1.1,0.0,125
13/12/2023 00:00:00,1.1,0.0,127
13/12/2023 00:30:00,1.101,0.0,125
13/12/2023 01:00:00,1.099,0.0,125
13/12/2023 01:30:00,1.1,0.0,126
